TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,Year,Month,MonthName,YearMonth
TT04581,U01436,CR00013,2025-06-05,0.0,Bank Transfer,TC00002,2025,6,June,2025-06
TT04582,U01436,CR00021,2025-03-18,0.0,PayPal,TC00008,2025,3,March,2025-03
TT04583,U01438,CR00060,2025-05-13,0.0,PayPal,TC00024,2025,5,May,2025-05
TT04584,U01438,CR00052,2025-06-05,0.0,PayPal,TC00058,2025,6,June,2025-06
TT04585,U01438,CR00051,2025-11-18,37.89,Bank Transfer,TC00058,2025,11,November,2025-11
TT04586,U01438,CR00048,2025-04-17,0.0,Bank Transfer,TC00041,2025,4,April,2025-04
TT04587,U01442,CR00056,2025-06-23,212.39,Bank Transfer,TC00002,2025,6,June,2025-06
TT04588,U01442,CR00039,2025-10-25,346.71,Credit Card,TC00018,2025,10,October,2025-10
TT04589,U01442,CR00007,2025-11-28,0.0,Credit Card,TC00033,2025,11,November,2025-11
TT04590,U01453,CR00031,2025-08-27,0.0,PayPal,TC00055,2025,8,August,2025-08
TT04591,U01453,CR00058,2025-09-07,0.0,Bank Transfer,TC00002,2025,9,September,2025-09
TT04592,U01454,CR00007,2025-12-26,0.0,PayPal,TC00033,2025,12,December,2025-12
TT04593,U01454,CR00031,2025-05-27,0.0,Bank Transfer,TC00059,2025,5,May,2025-05
TT04594,U01465,CR00026,2025-01-27,0.0,Bank Transfer,TC00007,2025,1,January,2025-01
TT04595,U01465,CR00034,2025-02-01,394.26,Bank Transfer,TC00012,2025,2,February,2025-02
TT04596,U01482,CR00050,2025-03-07,490.9,Credit Card,TC00054,2025,3,March,2025-03
TT04597,U01482,CR00052,2025-05-13,0.0,PayPal,TC00058,2025,5,May,2025-05
TT04598,U01491,CR00059,2025-03-17,0.0,PayPal,TC00024,2025,3,March,2025-03
TT04599,U01491,CR00058,2025-08-24,0.0,Bank Transfer,TC00002,2025,8,August,2025-08
TT04600,U01491,CR00016,2025-07-09,0.0,Credit Card,TC00053,2025,7,July,2025-07
TT04601,U01492,CR00043,2025-09-10,0.0,Credit Card,TC00037,2025,9,September,2025-09
TT04602,U01492,CR00050,2025-06-26,490.9,PayPal,TC00041,2025,6,June,2025-06
TT04603,U01492,CR00039,2025-02-01,346.71,PayPal,TC00018,2025,2,February,2025-02
TT04604,U01492,CR00059,2025-09-18,0.0,PayPal,TC00002,2025,9,September,2025-09
TT04605,U01505,CR00035,2025-11-08,0.0,PayPal,TC00055,2025,11,November,2025-11
TT04606,U01505,CR00022,2025-07-25,0.0,Bank Transfer,TC00008,2025,7,July,2025-07
TT04607,U01505,CR00042,2025-10-28,0.0,Bank Transfer,TC00037,2025,10,October,2025-10
TT04608,U01507,CR00041,2025-06-06,53.86,Credit Card,TC00037,2025,6,June,2025-06
TT04609,U01507,CR00013,2025-02-27,0.0,Credit Card,TC00004,2025,2,February,2025-02
TT04610,U01507,CR00025,2025-01-15,299.57,Credit Card,TC00008,2025,1,January,2025-01
TT04611,U01519,CR00008,2025-04-19,0.0,Bank Transfer,TC00033,2025,4,April,2025-04
TT04612,U01519,CR00020,2025-03-17,0.0,Bank Transfer,TC00053,2025,3,March,2025-03
TT04613,U01529,CR00027,2025-05-09,0.0,Credit Card,TC00007,2025,5,May,2025-05
TT04614,U01529,CR00035,2025-05-22,0.0,PayPal,TC00012,2025,5,May,2025-05
TT04615,U01529,CR00042,2025-11-05,0.0,PayPal,TC00037,2025,11,November,2025-11
TT04616,U01533,CR00009,2025-02-24,0.0,Bank Transfer,TC00033,2025,2,February,2025-02
TT04617,U01533,CR00041,2025-11-17,53.86,Credit Card,TC00037,2025,11,November,2025-11
TT04618,U01533,CR00055,2025-05-08,57.32,PayPal,TC00058,2025,5,May,2025-05
TT04619,U01535,CR00051,2025-05-21,37.89,Credit Card,TC00058,2025,5,May,2025-05
TT04620,U01535,CR00050,2025-03-16,490.9,PayPal,TC00011,2025,3,March,2025-03
TT04621,U01535,CR00037,2025-02-07,0.0,PayPal,TC00018,2025,2,February,2025-02
TT04622,U01535,CR00049,2025-07-30,415.51,Bank Transfer,TC00041,2025,7,July,2025-07
TT04623,U01537,CR00049,2025-12-11,415.51,PayPal,TC00054,2025,12,December,2025-12
TT04624,U01537,CR00001,2025-08-10,472.28,PayPal,TC00056,2025,8,August,2025-08
TT04625,U01537,CR00023,2025-05-10,0.0,Bank Transfer,TC00008,2025,5,May,2025-05
TT04626,U01541,CR00027,2025-08-13,0.0,Bank Transfer,TC00021,2025,8,August,2025-08
TT04627,U01541,CR00039,2025-09-18,346.71,Credit Card,TC00018,2025,9,September,2025-09
TT04628,U01541,CR00025,2025-01-30,299.57,Credit Card,TC00008,2025,1,January,2025-01
TT04629,U01541,CR00051,2025-11-23,37.89,Bank Transfer,TC00058,2025,11,November,2025-11
TT04630,U01554,CR00033,2025-01-07,0.0,Credit Card,TC00055,2025,1,January,2025-01
TT04631,U01554,CR00042,2025-09-22,0.0,Credit Card,TC00037,2025,9,September,2025-09
TT04632,U01554,CR00029,2025-02-10,0.0,Bank Transfer,TC00021,2025,2,February,2025-02
TT04633,U01554,CR00036,2025-09-24,0.0,PayPal,TC00018,2025,9,September,2025-09
TT04634,U01568,CR00013,2025-10-01,0.0,PayPal,TC00011,2025,10,October,2025-10
TT04635,U01568,CR00042,2025-10-01,0.0,Bank Transfer,TC00037,2025,10,October,2025-10
TT04636,U01568,CR00049,2025-01-09,415.51,PayPal,TC00011,2025,1,January,2025-01
TT04637,U01571,CR00032,2025-01-14,0.0,PayPal,TC00055,2025,1,January,2025-01
TT04638,U01571,CR00045,2025-08-25,0.0,Bank Transfer,TC00037,2025,8,August,2025-08
TT04639,U01591,CR00048,2025-12-01,0.0,PayPal,TC00041,2025,12,December,2025-12
TT04640,U01591,CR00032,2025-08-10,0.0,Bank Transfer,TC00059,2025,8,August,2025-08
TT04641,U01592,CR00031,2025-09-04,0.0,PayPal,TC00059,2025,9,September,2025-09
TT04642,U01592,CR00060,2025-09-11,0.0,Credit Card,TC00002,2025,9,September,2025-09
TT04643,U01592,CR00054,2025-10-06,0.0,PayPal,TC00058,2025,10,October,2025-10
TT04644,U01592,CR00027,2025-08-21,0.0,PayPal,TC00007,2025,8,August,2025-08
TT04645,U01596,CR00029,2025-08-27,0.0,PayPal,TC00021,2025,8,August,2025-08
TT04646,U01596,CR00022,2025-05-02,0.0,PayPal,TC00008,2025,5,May,2025-05
TT04647,U01624,CR00006,2025-10-20,276.37,Credit Card,TC00033,2025,10,October,2025-10
TT04648,U01624,CR00049,2025-12-15,415.51,Bank Transfer,TC00041,2025,12,December,2025-12
TT04649,U01624,CR00059,2025-12-29,0.0,Credit Card,TC00024,2025,12,December,2025-12
TT04650,U01624,CR00024,2025-11-05,117.68,Bank Transfer,TC00008,2025,11,November,2025-11
TT04651,U01625,CR00021,2025-08-09,0.0,Credit Card,TC00008,2025,8,August,2025-08
TT04652,U01625,CR00036,2025-10-30,0.0,Bank Transfer,TC00018,2025,10,October,2025-10
TT04653,U01625,CR00034,2025-10-26,394.26,Credit Card,TC00059,2025,10,October,2025-10
TT04654,U01631,CR00034,2025-05-06,394.26,Bank Transfer,TC00059,2025,5,May,2025-05
TT04655,U01631,CR00008,2025-10-17,0.0,PayPal,TC00033,2025,10,October,2025-10
TT04656,U01644,CR00035,2025-03-27,0.0,Bank Transfer,TC00046,2025,3,March,2025-03
TT04657,U01644,CR00012,2025-09-24,487.92,Credit Card,TC00018,2025,9,September,2025-09
TT04658,U01644,CR00013,2025-11-02,0.0,Credit Card,TC00056,2025,11,November,2025-11
TT04659,U01645,CR00020,2025-06-28,0.0,Credit Card,TC00053,2025,6,June,2025-06
TT04660,U01645,CR00013,2025-04-02,0.0,Bank Transfer,TC00008,2025,4,April,2025-04
TT04661,U01645,CR00028,2025-12-20,0.78,PayPal,TC00007,2025,12,December,2025-12
TT04662,U01648,CR00029,2025-09-17,0.0,Credit Card,TC00007,2025,9,September,2025-09
TT04663,U01648,CR00032,2025-11-26,0.0,PayPal,TC00012,2025,11,November,2025-11
TT04664,U01648,CR00024,2025-05-06,117.68,Credit Card,TC00008,2025,5,May,2025-05
TT04665,U01648,CR00028,2025-06-26,0.78,Bank Transfer,TC00021,2025,6,June,2025-06
TT04666,U01659,CR00040,2025-07-18,327.99,Bank Transfer,TC00018,2025,7,July,2025-07
TT04667,U01659,CR00056,2025-11-24,212.39,Credit Card,TC00024,2025,11,November,2025-11
TT04668,U01659,CR00036,2025-01-17,0.0,Credit Card,TC00018,2025,1,January,2025-01
TT04669,U01660,CR00051,2025-04-16,37.89,Bank Transfer,TC00058,2025,4,April,2025-04
TT04670,U01660,CR00055,2025-10-07,57.32,PayPal,TC00058,2025,10,October,2025-10
TT04671,U01665,CR00058,2025-09-12,0.0,Credit Card,TC00002,2025,9,September,2025-09
TT04672,U01665,CR00021,2025-09-22,0.0,Credit Card,TC00008,2025,9,September,2025-09
TT04673,U01665,CR00022,2025-02-11,0.0,PayPal,TC00008,2025,2,February,2025-02
TT04674,U01665,CR00043,2025-02-11,0.0,PayPal,TC00037,2025,2,February,2025-02
TT04675,U01677,CR00007,2025-10-13,0.0,Credit Card,TC00033,2025,10,October,2025-10
TT04676,U01677,CR00014,2025-03-07,0.0,PayPal,TC00008,2025,3,March,2025-03
TT04677,U01684,CR00032,2025-07-24,0.0,PayPal,TC00059,2025,7,July,2025-07
TT04678,U01684,CR00045,2025-06-29,0.0,Credit Card,TC00037,2025,6,June,2025-06
TT04679,U01690,CR00043,2025-09-16,0.0,Bank Transfer,TC00037,2025,9,September,2025-09
TT04680,U01690,CR00035,2025-02-23,0.0,PayPal,TC00012,2025,2,February,2025-02
TT04681,U01690,CR00009,2025-02-21,0.0,PayPal,TC00033,2025,2,February,2025-02
TT04682,U01690,CR00048,2025-05-24,0.0,Credit Card,TC00054,2025,5,May,2025-05
TT04683,U01703,CR00012,2025-07-24,487.92,PayPal,TC00008,2025,7,July,2025-07
TT04684,U01703,CR00033,2025-02-09,0.0,Credit Card,TC00012,2025,2,February,2025-02
TT04685,U01703,CR00019,2025-08-14,0.0,Credit Card,TC00053,2025,8,August,2025-08
TT04686,U01707,CR00044,2025-08-15,119.04,Credit Card,TC00037,2025,8,August,2025-08
TT04687,U01707,CR00017,2025-09-15,0.0,PayPal,TC00053,2025,9,September,2025-09
TT04688,U01707,CR00035,2025-05-20,0.0,Credit Card,TC00046,2025,5,May,2025-05
TT04689,U01713,CR00030,2025-03-02,0.0,Bank Transfer,TC00007,2025,3,March,2025-03
TT04690,U01713,CR00034,2025-10-04,394.26,Credit Card,TC00055,2025,10,October,2025-10
TT04691,U01713,CR00019,2025-12-22,0.0,PayPal,TC00053,2025,12,December,2025-12
TT04692,U01713,CR00055,2025-06-30,57.32,PayPal,TC00058,2025,6,June,2025-06
TT04693,U01733,CR00002,2025-04-26,0.0,Bank Transfer,TC00056,2025,4,April,2025-04
TT04694,U01733,CR00006,2025-04-28,276.37,Bank Transfer,TC00033,2025,4,April,2025-04
TT04695,U01733,CR00037,2025-06-29,0.0,PayPal,TC00018,2025,6,June,2025-06
TT04696,U01733,CR00025,2025-05-02,299.57,PayPal,TC00008,2025,5,May,2025-05
TT04697,U01734,CR00011,2025-07-12,326.02,Credit Card,TC00033,2025,7,July,2025-07
TT04698,U01734,CR00008,2025-05-08,0.0,PayPal,TC00033,2025,5,May,2025-05
TT04699,U01734,CR00044,2025-05-14,119.04,PayPal,TC00037,2025,5,May,2025-05
TT04700,U01744,CR00016,2025-07-09,0.0,PayPal,TC00053,2025,7,July,2025-07
TT04701,U01744,CR00057,2025-06-16,177.34,PayPal,TC00024,2025,6,June,2025-06
TT04702,U01744,CR00021,2025-04-15,0.0,Credit Card,TC00008,2025,4,April,2025-04
TT04703,U01744,CR00012,2025-04-20,487.92,Bank Transfer,TC00046,2025,4,April,2025-04
TT04704,U01747,CR00054,2025-09-15,0.0,Credit Card,TC00058,2025,9,September,2025-09
TT04705,U01747,CR00057,2025-06-22,177.34,PayPal,TC00024,2025,6,June,2025-06
TT04706,U01747,CR00020,2025-03-02,0.0,PayPal,TC00053,2025,3,March,2025-03
TT04707,U01747,CR00037,2025-02-22,0.0,PayPal,TC00018,2025,2,February,2025-02
TT04708,U01750,CR00038,2025-05-03,342.61,PayPal,TC00018,2025,5,May,2025-05
TT04709,U01750,CR00009,2025-01-30,0.0,Bank Transfer,TC00033,2025,1,January,2025-01
TT04710,U01750,CR00002,2025-08-16,0.0,Bank Transfer,TC00056,2025,8,August,2025-08
TT04711,U01750,CR00015,2025-04-24,285.05,Credit Card,TC00008,2025,4,April,2025-04
TT04712,U01752,CR00056,2025-09-19,212.39,Credit Card,TC00024,2025,9,September,2025-09
TT04713,U01752,CR00047,2025-12-02,89.59,Bank Transfer,TC00041,2025,12,December,2025-12
TT04714,U01752,CR00003,2025-03-10,0.0,PayPal,TC00056,2025,3,March,2025-03
TT04715,U01752,CR00008,2025-03-23,0.0,Bank Transfer,TC00033,2025,3,March,2025-03
TT04716,U01756,CR00005,2025-03-30,0.0,PayPal,TC00056,2025,3,March,2025-03
TT04717,U01756,CR00030,2025-01-27,0.0,Credit Card,TC00004,2025,1,January,2025-01
TT04718,U01766,CR00035,2025-06-25,0.0,PayPal,TC00055,2025,6,June,2025-06
TT04719,U01766,CR00039,2025-07-05,346.71,PayPal,TC00018,2025,7,July,2025-07
TT04720,U01766,CR00006,2025-03-02,276.37,PayPal,TC00033,2025,3,March,2025-03
TT04721,U01769,CR00020,2025-07-13,0.0,PayPal,TC00053,2025,7,July,2025-07
TT04722,U01769,CR00058,2025-08-21,0.0,Credit Card,TC00002,2025,8,August,2025-08
TT04723,U01769,CR00041,2025-01-30,53.86,PayPal,TC00037,2025,1,January,2025-01
TT04724,U01769,CR00030,2025-08-15,0.0,Credit Card,TC00004,2025,8,August,2025-08
TT04725,U01770,CR00035,2025-09-27,0.0,PayPal,TC00059,2025,9,September,2025-09
TT04726,U01770,CR00010,2025-03-22,0.0,Credit Card,TC00033,2025,3,March,2025-03
TT04727,U01771,CR00028,2025-06-01,0.78,Bank Transfer,TC00007,2025,6,June,2025-06
TT04728,U01771,CR00039,2025-08-18,346.71,Credit Card,TC00018,2025,8,August,2025-08
TT04729,U01771,CR00008,2025-02-19,0.0,Bank Transfer,TC00033,2025,2,February,2025-02
TT04730,U01783,CR00055,2025-08-22,57.32,Credit Card,TC00058,2025,8,August,2025-08
TT04731,U01783,CR00037,2025-11-11,0.0,Credit Card,TC00018,2025,11,November,2025-11
TT04732,U01783,CR00014,2025-10-22,0.0,Bank Transfer,TC00007,2025,10,October,2025-10
TT04733,U01803,CR00004,2025-10-22,0.0,Credit Card,TC00056,2025,10,October,2025-10
TT04734,U01803,CR00038,2025-05-17,342.61,Bank Transfer,TC00018,2025,5,May,2025-05
TT04735,U01803,CR00054,2025-01-12,0.0,PayPal,TC00058,2025,1,January,2025-01
TT04736,U01808,CR00001,2025-02-17,472.28,Credit Card,TC00056,2025,2,February,2025-02
TT04737,U01808,CR00059,2025-02-01,0.0,PayPal,TC00024,2025,2,February,2025-02
TT04738,U01808,CR00056,2025-10-03,212.39,PayPal,TC00002,2025,10,October,2025-10
TT04739,U01814,CR00001,2025-09-22,472.28,Credit Card,TC00056,2025,9,September,2025-09
TT04740,U01814,CR00018,2025-05-23,0.0,PayPal,TC00053,2025,5,May,2025-05
TT04741,U01814,CR00030,2025-08-08,0.0,PayPal,TC00021,2025,8,August,2025-08
TT04742,U01829,CR00042,2025-07-25,0.0,PayPal,TC00037,2025,7,July,2025-07
TT04743,U01829,CR00031,2025-10-16,0.0,PayPal,TC00055,2025,10,October,2025-10
TT04744,U01850,CR00044,2025-02-24,119.04,PayPal,TC00037,2025,2,February,2025-02
TT04745,U01850,CR00021,2025-03-19,0.0,Bank Transfer,TC00008,2025,3,March,2025-03
TT04746,U01850,CR00025,2025-11-03,299.57,Credit Card,TC00008,2025,11,November,2025-11
TT04747,U01851,CR00038,2025-11-08,342.61,Bank Transfer,TC00018,2025,11,November,2025-11
TT04748,U01851,CR00023,2025-03-13,0.0,PayPal,TC00008,2025,3,March,2025-03
TT04749,U01851,CR00013,2025-09-04,0.0,Credit Card,TC00007,2025,9,September,2025-09
TT04750,U01851,CR00011,2025-11-06,326.02,Bank Transfer,TC00007,2025,11,November,2025-11
TT04751,U01852,CR00017,2025-02-12,0.0,Credit Card,TC00053,2025,2,February,2025-02
TT04752,U01852,CR00044,2025-05-25,119.04,PayPal,TC00037,2025,5,May,2025-05
TT04753,U01852,CR00004,2025-09-21,0.0,Bank Transfer,TC00056,2025,9,September,2025-09
TT04754,U01852,CR00034,2025-04-21,394.26,Credit Card,TC00055,2025,4,April,2025-04
TT04755,U01857,CR00041,2025-02-16,53.86,PayPal,TC00037,2025,2,February,2025-02
TT04756,U01857,CR00010,2025-01-01,0.0,PayPal,TC00033,2025,1,January,2025-01
TT04757,U01860,CR00005,2025-01-11,0.0,Credit Card,TC00056,2025,1,January,2025-01
TT04758,U01860,CR00017,2025-12-14,0.0,Credit Card,TC00053,2025,12,December,2025-12
TT04759,U01860,CR00012,2025-07-01,487.92,PayPal,TC00021,2025,7,July,2025-07
TT04760,U01861,CR00055,2025-06-08,57.32,Bank Transfer,TC00058,2025,6,June,2025-06
TT04761,U01861,CR00051,2025-09-01,37.89,PayPal,TC00058,2025,9,September,2025-09
TT04762,U01865,CR00005,2025-11-28,0.0,Bank Transfer,TC00056,2025,11,November,2025-11
TT04763,U01865,CR00045,2025-03-06,0.0,Credit Card,TC00037,2025,3,March,2025-03
TT04764,U01865,CR00004,2025-09-01,0.0,PayPal,TC00056,2025,9,September,2025-09
TT04765,U01865,CR00031,2025-09-07,0.0,Bank Transfer,TC00012,2025,9,September,2025-09
TT04766,U01882,CR00014,2025-05-24,0.0,PayPal,TC00024,2025,5,May,2025-05
TT04767,U01882,CR00055,2025-01-02,57.32,Bank Transfer,TC00058,2025,1,January,2025-01
TT04768,U01882,CR00051,2025-03-23,37.89,Bank Transfer,TC00058,2025,3,March,2025-03
TT04769,U01899,CR00004,2025-01-03,0.0,Credit Card,TC00056,2025,1,January,2025-01
TT04770,U01899,CR00054,2025-02-09,0.0,Bank Transfer,TC00058,2025,2,February,2025-02
TT04771,U01909,CR00051,2025-06-11,37.89,Credit Card,TC00058,2025,6,June,2025-06
TT04772,U01909,CR00030,2025-01-28,0.0,PayPal,TC00007,2025,1,January,2025-01
TT04773,U01909,CR00018,2025-02-09,0.0,Credit Card,TC00053,2025,2,February,2025-02
TT04774,U01921,CR00022,2025-12-14,0.0,PayPal,TC00008,2025,12,December,2025-12
TT04775,U01921,CR00048,2025-06-16,0.0,Credit Card,TC00041,2025,6,June,2025-06
TT04776,U01933,CR00037,2025-02-05,0.0,Credit Card,TC00018,2025,2,February,2025-02
TT04777,U01933,CR00020,2025-03-23,0.0,PayPal,TC00053,2025,3,March,2025-03
TT04778,U01939,CR00025,2025-11-09,299.57,Bank Transfer,TC00008,2025,11,November,2025-11
TT04779,U01939,CR00002,2025-12-24,0.0,Credit Card,TC00056,2025,12,December,2025-12
TT04780,U01939,CR00044,2025-07-19,119.04,Credit Card,TC00037,2025,7,July,2025-07
TT04781,U01939,CR00019,2025-08-11,0.0,PayPal,TC00053,2025,8,August,2025-08
TT04782,U01950,CR00030,2025-10-16,0.0,Credit Card,TC00021,2025,10,October,2025-10
TT04783,U01950,CR00018,2025-12-08,0.0,Credit Card,TC00053,2025,12,December,2025-12
TT04784,U01951,CR00033,2025-10-15,0.0,Credit Card,TC00059,2025,10,October,2025-10
TT04785,U01951,CR00029,2025-07-01,0.0,Credit Card,TC00004,2025,7,July,2025-07
TT04786,U01951,CR00035,2025-06-17,0.0,Credit Card,TC00012,2025,6,June,2025-06
TT04787,U01964,CR00006,2025-03-04,276.37,Bank Transfer,TC00033,2025,3,March,2025-03
TT04788,U01964,CR00053,2025-07-01,0.0,Bank Transfer,TC00058,2025,7,July,2025-07
TT04789,U01964,CR00058,2025-04-30,0.0,Credit Card,TC00024,2025,4,April,2025-04
TT04790,U01964,CR00023,2025-02-04,0.0,Credit Card,TC00008,2025,2,February,2025-02
TT04791,U01966,CR00046,2025-04-13,248.1,Bank Transfer,TC00011,2025,4,April,2025-04
TT04792,U01966,CR00040,2025-03-12,327.99,PayPal,TC00018,2025,3,March,2025-03
TT04793,U01966,CR00002,2025-05-04,0.0,Bank Transfer,TC00056,2025,5,May,2025-05
TT04794,U01966,CR00032,2025-07-22,0.0,PayPal,TC00059,2025,7,July,2025-07
TT04795,U01991,CR00011,2025-04-21,326.02,Bank Transfer,TC00058,2025,4,April,2025-04
TT04796,U01991,CR00051,2025-07-01,37.89,PayPal,TC00058,2025,7,July,2025-07
TT04797,U01991,CR00008,2025-04-08,0.0,Bank Transfer,TC00033,2025,4,April,2025-04
TT04798,U01992,CR00039,2025-12-08,346.71,PayPal,TC00018,2025,12,December,2025-12
TT04799,U01992,CR00037,2025-07-01,0.0,Bank Transfer,TC00018,2025,7,July,2025-07
TT04800,U02003,CR00045,2025-05-03,0.0,PayPal,TC00037,2025,5,May,2025-05
TT04801,U02003,CR00053,2025-12-12,0.0,PayPal,TC00058,2025,12,December,2025-12
TT04802,U02003,CR00017,2025-08-27,0.0,Credit Card,TC00053,2025,8,August,2025-08
TT04803,U02003,CR00050,2025-07-24,490.9,PayPal,TC00041,2025,7,July,2025-07
TT04804,U02013,CR00010,2025-01-30,0.0,Credit Card,TC00033,2025,1,January,2025-01
TT04805,U02013,CR00048,2025-03-08,0.0,PayPal,TC00054,2025,3,March,2025-03
TT04806,U02014,CR00041,2025-04-03,53.86,Bank Transfer,TC00037,2025,4,April,2025-04
TT04807,U02014,CR00035,2025-10-19,0.0,PayPal,TC00012,2025,10,October,2025-10
TT04808,U02014,CR00028,2025-11-04,0.78,Credit Card,TC00021,2025,11,November,2025-11
TT04809,U02019,CR00055,2025-04-27,57.32,Bank Transfer,TC00058,2025,4,April,2025-04
TT04810,U02019,CR00054,2025-03-11,0.0,Bank Transfer,TC00058,2025,3,March,2025-03
TT04811,U02019,CR00056,2025-11-02,212.39,Credit Card,TC00024,2025,11,November,2025-11
TT04812,U02031,CR00044,2025-08-26,119.04,PayPal,TC00037,2025,8,August,2025-08
TT04813,U02031,CR00029,2025-06-21,0.0,PayPal,TC00004,2025,6,June,2025-06
TT04814,U02032,CR00037,2025-02-24,0.0,Credit Card,TC00018,2025,2,February,2025-02
TT04815,U02032,CR00053,2025-06-22,0.0,Bank Transfer,TC00058,2025,6,June,2025-06
TT04816,U02036,CR00027,2025-07-17,0.0,PayPal,TC00021,2025,7,July,2025-07
TT04817,U02036,CR00047,2025-04-09,89.59,Bank Transfer,TC00041,2025,4,April,2025-04
TT04818,U02041,CR00009,2025-06-09,0.0,Credit Card,TC00033,2025,6,June,2025-06
TT04819,U02041,CR00051,2025-10-16,37.89,Credit Card,TC00058,2025,10,October,2025-10
TT04820,U02041,CR00027,2025-10-20,0.0,Bank Transfer,TC00007,2025,10,October,2025-10
TT04821,U02044,CR00003,2025-10-21,0.0,Bank Transfer,TC00056,2025,10,October,2025-10
TT04822,U02044,CR00033,2025-04-17,0.0,Bank Transfer,TC00059,2025,4,April,2025-04
TT04823,U02050,CR00060,2025-01-26,0.0,Bank Transfer,TC00002,2025,1,January,2025-01
TT04824,U02050,CR00022,2025-12-15,0.0,Credit Card,TC00008,2025,12,December,2025-12
TT04825,U02050,CR00052,2025-12-13,0.0,Bank Transfer,TC00058,2025,12,December,2025-12
TT04826,U02052,CR00015,2025-09-29,285.05,Bank Transfer,TC00004,2025,9,September,2025-09
TT04827,U02052,CR00012,2025-03-23,487.92,Credit Card,TC00059,2025,3,March,2025-03
TT04828,U02060,CR00032,2025-03-01,0.0,Credit Card,TC00055,2025,3,March,2025-03
TT04829,U02060,CR00022,2025-03-14,0.0,Credit Card,TC00008,2025,3,March,2025-03
TT04830,U02060,CR00021,2025-12-08,0.0,Credit Card,TC00008,2025,12,December,2025-12
TT04831,U02065,CR00032,2025-12-11,0.0,PayPal,TC00055,2025,12,December,2025-12
TT04832,U02065,CR00018,2025-10-08,0.0,Credit Card,TC00053,2025,10,October,2025-10
TT04833,U02073,CR00021,2025-03-04,0.0,PayPal,TC00008,2025,3,March,2025-03
TT04834,U02073,CR00051,2025-12-24,37.89,Bank Transfer,TC00058,2025,12,December,2025-12
TT04835,U02084,CR00028,2025-07-24,0.78,Credit Card,TC00004,2025,7,July,2025-07
TT04836,U02084,CR00020,2025-01-27,0.0,PayPal,TC00053,2025,1,January,2025-01
TT04837,U02084,CR00002,2025-05-17,0.0,PayPal,TC00056,2025,5,May,2025-05
TT04838,U02086,CR00038,2025-06-28,342.61,Bank Transfer,TC00018,2025,6,June,2025-06
TT04839,U02086,CR00021,2025-12-02,0.0,Bank Transfer,TC00008,2025,12,December,2025-12
TT04840,U02091,CR00031,2025-02-16,0.0,Credit Card,TC00059,2025,2,February,2025-02
TT04841,U02091,CR00029,2025-04-03,0.0,Bank Transfer,TC00021,2025,4,April,2025-04
TT04842,U02091,CR00051,2025-12-21,37.89,Credit Card,TC00058,2025,12,December,2025-12
TT04843,U02102,CR00042,2025-07-23,0.0,PayPal,TC00037,2025,7,July,2025-07
TT04844,U02102,CR00033,2025-11-07,0.0,Bank Transfer,TC00055,2025,11,November,2025-11
TT04845,U02102,CR00007,2025-06-08,0.0,Credit Card,TC00033,2025,6,June,2025-06
TT04846,U02103,CR00048,2025-08-06,0.0,Credit Card,TC00041,2025,8,August,2025-08
TT04847,U02103,CR00001,2025-01-17,472.28,PayPal,TC00056,2025,1,January,2025-01
TT04848,U02103,CR00003,2025-06-17,0.0,Bank Transfer,TC00056,2025,6,June,2025-06
TT04849,U02120,CR00031,2025-01-21,0.0,Bank Transfer,TC00055,2025,1,January,2025-01
TT04850,U02120,CR00047,2025-02-04,89.59,Credit Card,TC00011,2025,2,February,2025-02
TT04851,U02127,CR00033,2025-12-15,0.0,Credit Card,TC00059,2025,12,December,2025-12
TT04852,U02127,CR00052,2025-09-25,0.0,Bank Transfer,TC00058,2025,9,September,2025-09
TT04853,U02129,CR00058,2025-09-26,0.0,Credit Card,TC00024,2025,9,September,2025-09
TT04854,U02129,CR00004,2025-06-09,0.0,Bank Transfer,TC00056,2025,6,June,2025-06
TT04855,U02141,CR00042,2025-07-20,0.0,Credit Card,TC00037,2025,7,July,2025-07
TT04856,U02141,CR00006,2025-12-28,276.37,Credit Card,TC00033,2025,12,December,2025-12
TT04857,U02142,CR00056,2025-05-11,212.39,Bank Transfer,TC00002,2025,5,May,2025-05
TT04858,U02142,CR00019,2025-05-11,0.0,PayPal,TC00053,2025,5,May,2025-05
TT04859,U02142,CR00032,2025-06-26,0.0,Bank Transfer,TC00055,2025,6,June,2025-06
TT04860,U02142,CR00042,2025-07-14,0.0,Bank Transfer,TC00037,2025,7,July,2025-07
TT04861,U02143,CR00024,2025-12-16,117.68,Credit Card,TC00008,2025,12,December,2025-12
TT04862,U02143,CR00051,2025-05-19,37.89,Bank Transfer,TC00058,2025,5,May,2025-05
TT04863,U02143,CR00031,2025-05-05,0.0,Bank Transfer,TC00046,2025,5,May,2025-05
TT04864,U02154,CR00039,2025-11-14,346.71,Bank Transfer,TC00018,2025,11,November,2025-11
TT04865,U02154,CR00026,2025-12-13,0.0,PayPal,TC00021,2025,12,December,2025-12
TT04866,U02154,CR00050,2025-05-06,490.9,Bank Transfer,TC00054,2025,5,May,2025-05
TT04867,U02157,CR00048,2025-05-06,0.0,PayPal,TC00041,2025,5,May,2025-05
TT04868,U02157,CR00017,2025-08-12,0.0,Credit Card,TC00053,2025,8,August,2025-08
